,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
62,62,fbs0020,DFBSJ070221.26+670501.5,07:02:21.266,+67:05:01.54,13.33,12.42,NL,120,16,-5.6058992176569545e-11,-9.384060863124396e-14,-2.3993131536094192e-11,-3.9223785201822724e-09,2.1848586297877046e-11,-4.4088183971824176e-14,3.8427212554082195e-17,-1.2269449923682864e-20,specimages/fbs0020-DFBSJ070221.26+670501.5.fits,specimagesjpeg/fbs0020-DFBSJ070221.26+670501.5.jpg
63,63,fbs0020,DFBSJ070222.41+670529.2,07:02:22.410,+67:05:29.23,14.61,14.59,NL,108,15,-2.552307616451297e-13,7.141188222255665e-15,1.8980979675616856e-12,3.041770143137608e-10,-2.676928294706424e-13,-1.4978494506396733e-15,2.669268574899118e-18,-1.2080846847371044e-21,specimages/fbs0020-DFBSJ070222.41+670529.2.fits,specimagesjpeg/fbs0020-DFBSJ070222.41+670529.2.jpg
64,64,fbs0020,DFBSJ070231.50+670635.3,07:02:31.505,+67:06:35.33,16.86,15.53,U,42,17,-8.950542470773072e-12,-6.458203657096135e-15,-1.940637520431769e-12,-3.239655628720413e-10,1.6068562131343277e-12,-2.962447676195247e-15,2.403730170354605e-18,-7.243553143128671e-22,specimages/fbs0020-DFBSJ070231.50+670635.3.fits,specimagesjpeg/fbs0020-DFBSJ070231.50+670635.3.jpg
65,65,fbs0020,DFBSJ070233.06+665928.5,07:02:33.068,+66:59:28.57,16.48,15.73,U,60,17,-4.2189764346516054e-12,-3.0441698238726286e-15,-9.147477103071802e-13,-1.527056252335127e-10,8.595886453953821e-13,-1.7294878659045355e-15,1.491947874373308e-18,-4.693337228772127e-22,specimages/fbs0020-DFBSJ070233.06+665928.5.fits,specimagesjpeg/fbs0020-DFBSJ070233.06+665928.5.jpg
66,66,fbs0020,DFBSJ070233.09+670520.0,07:02:33.093,+67:05:20.06,16.15,16.28,U,76,20,1.1280216265863376e-15,8.935753214821156e-18,4.1792050294051425e-15,7.481234675959875e-13,4.08767517661684e-14,-1.2705565688310183e-16,1.278630145949655e-19,-4.2432290806025744e-23,specimages/fbs0020-DFBSJ070233.09+670520.0.fits,specimagesjpeg/fbs0020-DFBSJ070233.09+670520.0.jpg
67,67,fbs0020,DFBSJ070233.23+670752.5,07:02:33.239,+67:07:52.52,15.06,14.53,OK,81,16,-7.830920432503329e-12,-1.3108662389078705e-14,-3.3516180187932796e-12,-5.479199730745565e-10,3.028005624307109e-12,-6.0651994188657404e-15,5.2506460663346574e-18,-1.6662028436670535e-21,specimages/fbs0020-DFBSJ070233.23+670752.5.fits,specimagesjpeg/fbs0020-DFBSJ070233.23+670752.5.jpg
68,68,fbs0020,DFBSJ070235.01+670116.4,07:02:35.017,+67:01:16.44,14.8,13.84,OK,94,17,-2.2741424976147225e-11,-1.6408900311192007e-14,-4.930738164571926e-12,-8.231247793296968e-10,4.610057277667495e-12,-9.240266600769336e-15,7.946688958752972e-18,-2.493448666090302e-21,specimages/fbs0020-DFBSJ070235.01+670116.4.fits,specimagesjpeg/fbs0020-DFBSJ070235.01+670116.4.jpg
69,69,fbs0021,DFBSJ070154.32+630510.1,07:01:54.327,+63:05:10.11,15.75,15.1,OK,79,18,-9.097194848904594e-12,-2.420488510421888e-15,-9.394579135890684e-13,-1.6034059160866552e-10,9.561622327710724e-13,-1.970168574353158e-15,1.710493277561108e-18,-5.360375893544164e-22,specimages/fbs0021-DFBSJ070154.32+630510.1.fits,specimagesjpeg/fbs0021-DFBSJ070154.32+630510.1.jpg
70,70,fbs0021,DFBSJ070203.01+630027.1,07:02:03.016,+63:00:27.10,16.7,16.29,U,58,12,6.165571194219566e-12,-3.8931290060799865e-15,-9.704440214225127e-13,-1.4725673716733356e-10,8.012098992583398e-13,-1.602944853724816e-15,1.3999449040752392e-18,-4.515492605338818e-22,specimages/fbs0021-DFBSJ070203.01+630027.1.fits,specimagesjpeg/fbs0021-DFBSJ070203.01+630027.1.jpg
71,71,fbs0021,DFBSJ070206.40+625806.7,07:02:06.402,+62:58:06.73,16.68,16.01,U,36,20,8.426059343815228e-15,6.676463165543726e-17,3.1225104613215794e-14,5.5889990198290266e-12,2.8315598885693988e-14,-1.1681808537535734e-16,1.2595599459285606e-19,-4.301059866316251e-23,specimages/fbs0021-DFBSJ070206.40+625806.7.fits,specimagesjpeg/fbs0021-DFBSJ070206.40+625806.7.jpg
72,72,fbs0021,DFBSJ070210.41+625929.9,07:02:10.413,+62:59:29.99,16.7,16.21,U,64,13,-5.6180182095708154e-12,-5.403541139622344e-15,-1.7900787153627189e-12,-2.7638606872077256e-10,1.5093918878373958e-12,-3.067893927140816e-15,2.7431057442404818e-18,-9.102078625944516e-22,specimages/fbs0021-DFBSJ070210.41+625929.9.fits,specimagesjpeg/fbs0021-DFBSJ070210.41+625929.9.jpg
73,73,fbs0021,DFBSJ070211.17+630217.4,07:02:11.170,+63:02:17.49,14.26,13.04,OK,102,16,-4.0817918545390416e-11,-6.83276582369147e-14,-1.7469993111815963e-11,-2.855982212131383e-09,1.5395749801843238e-11,-3.0364023945652915e-14,2.6020614835170594e-17,-8.199587961872193e-21,specimages/fbs0021-DFBSJ070211.17+630217.4.fits,specimagesjpeg/fbs0021-DFBSJ070211.17+630217.4.jpg
74,74,fbs0021,DFBSJ070212.36+630614.7,07:02:12.360,+63:06:14.75,12.84,11.83,OK,104,12,2.779537690084117e-10,-1.755083421421533e-13,-4.374911659069074e-11,-6.638554474987474e-09,3.862362992571867e-11,-8.054983049128177e-14,7.217868407359413e-17,-2.3625006454377616e-20,specimages/fbs0021-DFBSJ070212.36+630614.7.fits,specimagesjpeg/fbs0021-DFBSJ070212.36+630614.7.jpg
75,75,fbs0021,DFBSJ070212.38+625718.8,07:02:12.382,+62:57:18.87,15.4,13.99,OK,83,17,-2.9317738228036145e-11,-2.115400329568036e-14,-6.356603888455442e-12,-1.0611560288563374e-09,5.586300576852962e-12,-1.0741275787652472e-14,8.963979531716619e-18,-2.7486364063505074e-21,specimages/fbs0021-DFBSJ070212.38+625718.8.fits,specimagesjpeg/fbs0021-DFBSJ070212.38+625718.8.jpg
76,76,fbs0021,DFBSJ070215.98+625718.1,07:02:15.985,+62:57:18.16,14.6,14.11,OK,101,16,-5.861061571459776e-12,-9.811175159464459e-15,-2.5085152458312997e-12,-4.1008916202487337e-10,2.6647227896872174e-12,-5.860446417801585e-15,5.388586930564392e-18,-1.782784779199881e-21,specimages/fbs0021-DFBSJ070215.98+625718.1.fits,specimagesjpeg/fbs0021-DFBSJ070215.98+625718.1.jpg
77,77,fbs0021,DFBSJ070227.60+630006.5,07:02:27.601,+63:00:06.58,16.45,15.2,NL,66,16,-6.029099137108732e-12,-1.0092487670569029e-14,-2.580444285706843e-12,-4.2184937291570473e-10,2.213938298159495e-12,-4.2626802452765826e-15,3.574023961607866e-18,-1.1038627953923302e-21,specimages/fbs0021-DFBSJ070227.60+630006.5.fits,specimagesjpeg/fbs0021-DFBSJ070227.60+630006.5.jpg
78,78,fbs0021,DFBSJ070227.75+630549.3,07:02:27.751,+63:05:49.33,16.91,15.79,U,85,18,-2.0610762832277186e-12,-5.483884261435983e-16,-2.1284446043348095e-13,-3.632679877869669e-11,2.6422476958153955e-13,-5.871813890683942e-16,5.285290774219354e-19,-1.6902362103688962e-22,specimages/fbs0021-DFBSJ070227.75+630549.3.fits,specimagesjpeg/fbs0021-DFBSJ070227.75+630549.3.jpg
79,79,fbs0021,DFBSJ070228.71+630100.4,07:02:28.717,+63:01:00.45,15.43,15.4,NL,120,16,-7.809544949273517e-13,-1.3072827768114655e-15,-3.34244888328854e-13,-5.464181359875086e-11,4.154656080029032e-13,-9.837039201980809e-16,9.47647617937083e-19,-3.24778328903616e-22,specimages/fbs0021-DFBSJ070228.71+630100.4.fits,specimagesjpeg/fbs0021-DFBSJ070228.71+630100.4.jpg
80,80,fbs0021,DFBSJ070228.90+630321.1,07:02:28.904,+63:03:21.12,14.86,14.0,NL,120,17,-2.561137085371641e-11,-1.8479697597992224e-14,-5.5529966919441195e-12,-9.270036159324261e-10,4.95175944638558e-12,-9.657704146396221e-15,8.170576586828376e-18,-2.538217479916353e-21,specimages/fbs0021-DFBSJ070228.90+630321.1.fits,specimagesjpeg/fbs0021-DFBSJ070228.90+630321.1.jpg
81,81,fbs0021,DFBSJ070229.60+630456.8,07:02:29.604,+63:04:56.89,15.08,15.85,NL,120,17,-2.371701832834939e-12,-1.711291949062295e-15,-5.142300240905064e-13,-8.584476469646628e-11,2.6926041359515385e-13,-2.891333756330112e-16,1.0293041078028492e-19,1.714138653086053e-24,specimages/fbs0021-DFBSJ070229.60+630456.8.fits,specimagesjpeg/fbs0021-DFBSJ070229.60+630456.8.jpg
82,82,fbs0021,DFBSJ070231.81+630429.9,07:02:31.811,+63:04:29.98,15.42,14.31,NL,120,16,-1.3542938834459932e-11,-2.2670371789191633e-14,-5.79635347767875e-12,-9.475839218723444e-10,5.059301487063414e-12,-9.933149552615282e-15,8.508083668597696e-18,-2.687764890470375e-21,specimages/fbs0021-DFBSJ070231.81+630429.9.fits,specimagesjpeg/fbs0021-DFBSJ070231.81+630429.9.jpg
83,83,fbs0021,DFBSJ070232.34+630509.0,07:02:32.346,+63:05:09.07,14.61,15.14,NL,120,16,1.1225373223016721e-11,1.8790894032262863e-14,4.804455116249409e-12,7.854312362165126e-10,-3.33122515867642e-12,5.3640745558962844e-15,-3.864310551418229e-18,1.0477292418637996e-21,specimages/fbs0021-DFBSJ070232.34+630509.0.fits,specimagesjpeg/fbs0021-DFBSJ070232.34+630509.0.jpg
84,84,fbs0021,DFBSJ070232.66+625844.4,07:02:32.662,+62:58:44.43,14.14,13.45,OK,120,17,-2.592531985500207e-11,-1.870620832007146e-14,-5.6210593293110334e-12,-9.383648121674967e-10,5.421627671191224e-12,-1.1072856899201763e-14,9.639578241741707e-18,-3.0500594576477807e-21,specimages/fbs0021-DFBSJ070232.66+625844.4.fits,specimagesjpeg/fbs0021-DFBSJ070232.66+625844.4.jpg
85,85,fbs0027,DFBSJ164844.07+470326.4,16:48:44.077,+47:03:26.41,16.26,14.62,U,79,17,-2.4369272259149772e-11,-1.7583475928070307e-14,-5.2836901132827024e-12,-8.820465677281834e-10,4.578348979072969e-12,-8.733984383091476e-15,7.261453086513607e-18,-2.2243539034454212e-21,specimages/fbs0027-DFBSJ164844.07+470326.4.fits,specimagesjpeg/fbs0027-DFBSJ164844.07+470326.4.jpg
86,86,fbs0027,DFBSJ164851.36+470024.4,16:48:51.366,+47:00:24.40,16.29,15.04,U,82,17,-1.3032270246475745e-11,-9.40333916926857e-15,-2.825625824342149e-12,-4.717030133352983e-10,2.5257834042616084e-12,-4.9171782016268334e-15,4.1437769737292416e-18,-1.2808980923279482e-21,specimages/fbs0027-DFBSJ164851.36+470024.4.fits,specimagesjpeg/fbs0027-DFBSJ164851.36+470024.4.jpg
87,87,fbs0027,DFBSJ164859.48+470133.4,16:48:59.488,+47:01:33.42,17.72,16.52,F,58,19,1.641129011617301e-12,-1.4940904327757715e-15,-4.513191093093822e-13,-7.882527090210792e-11,4.2216606718408264e-13,-8.047696287912517e-16,6.554295022638047e-19,-1.94111574911501e-22,specimages/fbs0027-DFBSJ164859.48+470133.4.fits,specimagesjpeg/fbs0027-DFBSJ164859.48+470133.4.jpg
88,88,fbs0027,DFBSJ164901.62+470044.7,16:49:01.621,+47:00:44.70,16.5,15.45,U,88,17,-1.2271937554522812e-11,-8.854730713037299e-15,-2.660773979582309e-12,-4.4418329432140326e-10,2.280772229836188e-12,-4.3120194614216144e-15,3.554422337938069e-18,-1.0794782364056432e-21,specimages/fbs0027-DFBSJ164901.62+470044.7.fits,specimagesjpeg/fbs0027-DFBSJ164901.62+470044.7.jpg
89,89,fbs0027,DFBSJ164904.72+465544.9,16:49:04.729,+46:55:44.95,15.95,15.89,NL,62,11,1.5081474949897904e-12,-7.236152814938521e-15,-2.0269650436042728e-12,-3.0247303182185237e-10,1.7809201536641344e-12,-3.881135396525564e-15,3.7224132747322196e-18,-1.3275367255325444e-21,specimages/fbs0027-DFBSJ164904.72+465544.9.fits,specimagesjpeg/fbs0027-DFBSJ164904.72+465544.9.jpg
90,90,fbs0027,DFBSJ164904.84+465607.6,16:49:04.846,+46:56:07.69,15.8,15.82,NL,82,17,7.498711265415202e-13,5.410720672477947e-16,1.6258862818539722e-13,2.7142627757610013e-11,4.9637899718911066e-14,-3.482775930916899e-16,4.409848114442818e-19,-1.6930626915912003e-22,specimages/fbs0027-DFBSJ164904.84+465607.6.fits,specimagesjpeg/fbs0027-DFBSJ164904.84+465607.6.jpg
91,91,fbs0027,DFBSJ164907.29+465910.7,16:49:07.292,+46:59:10.76,15.96,15.15,U,68,17,-1.0676685398134856e-11,-7.703681948982844e-15,-2.3148925965159604e-12,-3.86442333355266e-10,2.123072271993942e-12,-4.207636395802295e-15,3.5937582115603335e-18,-1.1228169188858949e-21,specimages/fbs0027-DFBSJ164907.29+465910.7.fits,specimagesjpeg/fbs0027-DFBSJ164907.29+465910.7.jpg
92,92,fbs0027,DFBSJ164909.72+470211.4,16:49:09.729,+47:02:11.44,16.15,13.93,OK,64,17,-5.2560874197461245e-11,-3.792493319247159e-14,-1.1396131714531892e-11,-1.9024433076239013e-09,9.719539666096914e-12,-1.8325754592935792e-14,1.5094272463645016e-17,-4.5872853516587415e-21,specimages/fbs0027-DFBSJ164909.72+470211.4.fits,specimagesjpeg/fbs0027-DFBSJ164909.72+470211.4.jpg
93,93,fbs0027,DFBSJ164920.20+465827.0,16:49:20.208,+46:58:27.09,16.33,15.71,U,74,18,-8.096984801656357e-12,-2.154363969238112e-15,-8.361677635603788e-13,-1.4271177499705683e-10,8.191240972613336e-13,-1.650760928619493e-15,1.4126277696317718e-18,-4.382156198225218e-22,specimages/fbs0027-DFBSJ164920.20+465827.0.fits,specimagesjpeg/fbs0027-DFBSJ164920.20+465827.0.jpg
94,94,fbs0027,DFBSJ164921.65+470328.7,16:49:21.658,+47:03:28.78,15.77,15.09,OK,90,17,-8.753084975751875e-12,-6.315718700533473e-15,-1.8978206922128653e-12,-3.1681717031492814e-10,1.833827613878692e-12,-3.765264769770425e-15,3.3007728647548586e-18,-1.0524072372706e-21,specimages/fbs0027-DFBSJ164921.65+470328.7.fits,specimagesjpeg/fbs0027-DFBSJ164921.65+470328.7.jpg
95,95,fbs0029,DFBSJ065535.88+465953.3,06:55:35.880,+46:59:53.37,16.24,16.02,U,78,16,-1.647422485620818e-12,-2.757718865891076e-15,-7.050920809954889e-13,-1.1526772346542853e-10,7.142025060491101e-13,-1.5248511832854553e-15,1.3714072293828664e-18,-4.455514749075126e-22,specimages/fbs0029-DFBSJ065535.88+465953.3.fits,specimagesjpeg/fbs0029-DFBSJ065535.88+465953.3.jpg
96,96,fbs0029,DFBSJ065536.90+470442.0,06:55:36.902,+47:04:42.01,17.42,16.88,U,54,18,-6.915033719372696e-13,-1.839866063046784e-16,-7.141013792904461e-14,-1.2187713387883187e-11,1.1668919289922929e-13,-2.877407158794506e-16,2.756924505274647e-19,-9.228022371291448e-23,specimages/fbs0029-DFBSJ065536.90+470442.0.fits,specimagesjpeg/fbs0029-DFBSJ065536.90+470442.0.jpg
97,97,fbs0029,DFBSJ065538.86+465921.9,06:55:38.861,+46:59:21.95,16.47,15.75,U,65,18,-9.696448043108273e-12,-2.5799339713793783e-15,-1.0013432239600026e-12,-1.7090293527592889e-10,9.530854613468302e-13,-1.8899776114457742e-15,1.601190816583516e-18,-4.933988776791135e-22,specimages/fbs0029-DFBSJ065538.86+465921.9.fits,specimagesjpeg/fbs0029-DFBSJ065538.86+465921.9.jpg
98,98,fbs0029,DFBSJ065541.90+470543.1,06:55:41.901,+47:05:43.13,15.81,14.95,OK,120,16,-1.0606054853868638e-11,-1.7754138722002936e-14,-4.5393726422298985e-12,-7.420935824926131e-10,3.949450035358132e-12,-7.725992385432892e-15,6.584655297141057e-18,-2.0669063987099597e-21,specimages/fbs0029-DFBSJ065541.90+470543.1.fits,specimagesjpeg/fbs0029-DFBSJ065541.90+470543.1.jpg
99,99,fbs0029,DFBSJ065545.02+470206.1,06:55:45.027,+47:02:06.12,16.56,15.49,NL,57,18,-3.164542676604821e-11,-8.419915282825709e-15,-3.268001476417052e-12,-5.577629865663597e-10,2.63869508175073e-12,-4.6783473270973166e-15,3.6579988013858936e-18,-1.0617404110003266e-21,specimages/fbs0029-DFBSJ065545.02+470206.1.fits,specimagesjpeg/fbs0029-DFBSJ065545.02+470206.1.jpg
100,100,fbs0029,DFBSJ065545.10+470005.6,06:55:45.107,+47:00:05.69,15.3,14.93,NL,110,17,-8.043425996420495e-12,-5.8036679620102995e-15,-1.7439534962549471e-12,-2.911308698267093e-10,1.7325939076170297e-12,-3.596205617685489e-15,3.161790593017108e-18,-1.0069431813517335e-21,specimages/fbs0029-DFBSJ065545.10+470005.6.fits,specimagesjpeg/fbs0029-DFBSJ065545.10+470005.6.jpg
101,101,fbs0029,DFBSJ065545.45+470618.7,06:55:45.457,+47:06:18.76,15.59,14.89,NL,97,14,3.141838293364148e-12,-1.841031551894203e-14,-4.765686239259294e-12,-7.493157069418233e-10,4.1698629557570045e-12,-8.487471679854747e-15,7.519161886024276e-18,-2.455083610833421e-21,specimages/fbs0029-DFBSJ065545.45+470618.7.fits,specimagesjpeg/fbs0029-DFBSJ065545.45+470618.7.jpg
102,102,fbs0029,DFBSJ065545.87+470732.7,06:55:45.877,+47:07:32.70,14.73,15.05,NL,120,18,7.695290047358803e-12,2.0474982091935007e-15,7.946911308518815e-13,1.3563371832570114e-10,-4.020757169170328e-13,3.6922387646441166e-16,-7.422575891146312e-20,-2.829435964711601e-23,specimages/fbs0029-DFBSJ065545.87+470732.7.fits,specimagesjpeg/fbs0029-DFBSJ065545.87+470732.7.jpg
103,103,fbs0029,DFBSJ065546.62+470439.8,06:55:46.627,+47:04:39.89,17.88,15.75,NL,32,17,-1.0828795608776836e-11,-7.813447218079848e-15,-2.347877465157459e-12,-3.9194942161431584e-10,1.8797153964519907e-12,-3.359431280988712e-15,2.6601486197818644e-18,-7.883638906854938e-22,specimages/fbs0029-DFBSJ065546.62+470439.8.fits,specimagesjpeg/fbs0029-DFBSJ065546.62+470439.8.jpg
104,104,fbs0029,DFBSJ065547.39+470619.3,06:55:47.395,+47:06:19.35,14.57,14.1,NL,107,17,-1.1885662776962006e-11,-8.575991624764564e-15,-2.5770122320723444e-12,-4.3019879366064883e-10,2.8201568518835874e-12,-6.145891063339244e-15,5.5579819848236385e-18,-1.801587477696685e-21,specimages/fbs0029-DFBSJ065547.39+470619.3.fits,specimagesjpeg/fbs0029-DFBSJ065547.39+470619.3.jpg
105,105,fbs0029,DFBSJ065547.49+465859.3,06:55:47.495,+46:58:59.34,16.93,16.72,U,79,16,-1.5064572426951741e-12,-2.5217545458566662e-15,-6.447616150536888e-13,-1.0540527750087527e-10,5.282350456905302e-13,-9.691118211493429e-16,7.710196297270148e-19,-2.249272691697721e-22,specimages/fbs0029-DFBSJ065547.49+465859.3.fits,specimagesjpeg/fbs0029-DFBSJ065547.49+465859.3.jpg
106,106,fbs0029,DFBSJ065552.78+465947.8,06:55:52.782,+46:59:47.89,14.12,13.36,NL,116,17,-3.8631408344152363e-11,-2.787418237095391e-14,-8.375958590102273e-12,-1.3982602437186092e-09,8.152170580433259e-12,-1.6748151668205393e-14,1.4643104075817727e-17,-4.648657348493668e-21,specimages/fbs0029-DFBSJ065552.78+465947.8.fits,specimagesjpeg/fbs0029-DFBSJ065552.78+465947.8.jpg
107,107,fbs0029,DFBSJ065553.05+470339.4,06:55:53.055,+47:03:39.49,15.72,15.59,NL,120,17,-5.7980563092239955e-12,-4.1835423739116525e-15,-1.2571196464946307e-12,-2.0986029447890903e-10,1.1891535814897395e-12,-2.4125702241760183e-15,2.1000203506753957e-18,-6.666966301797785e-22,specimages/fbs0029-DFBSJ065553.05+470339.4.fits,specimagesjpeg/fbs0029-DFBSJ065553.05+470339.4.jpg
108,108,fbs0029,DFBSJ065553.31+470451.2,06:55:53.314,+47:04:51.20,15.28,16.09,NL,120,18,3.446311171645247e-12,9.16964787302235e-16,3.5589954210421054e-13,6.074301543764034e-11,-2.022462918714483e-13,2.298163179764627e-16,-9.62780365658322e-20,8.003680903413045e-24,specimages/fbs0029-DFBSJ065553.31+470451.2.fits,specimagesjpeg/fbs0029-DFBSJ065553.31+470451.2.jpg
109,109,fbs0029,DFBSJ065556.64+470335.8,06:55:56.640,+47:03:35.81,16.25,15.46,U,80,18,-1.2584817476209672e-11,-3.3484429019276186e-15,-1.299622676358192e-12,-2.218114199063256e-10,1.2236994678119584e-12,-2.407834746528029e-15,2.0279704058243924e-18,-6.220394286880547e-22,specimages/fbs0029-DFBSJ065556.64+470335.8.fits,specimagesjpeg/fbs0029-DFBSJ065556.64+470335.8.jpg
110,110,fbs0029,DFBSJ065557.28+470618.5,06:55:57.282,+47:06:18.51,15.18,14.0,OK,87,17,-4.695726549866368e-11,-3.3881683625964735e-14,-1.0181167799623917e-11,-1.6996198206455179e-09,8.796851441023962e-12,-1.6761969333100785e-14,1.3925621770029634e-17,-4.262435075521067e-21,specimages/fbs0029-DFBSJ065557.28+470618.5.fits,specimagesjpeg/fbs0029-DFBSJ065557.28+470618.5.jpg
111,111,fbs0029,DFBSJ065558.20+465908.1,06:55:58.202,+46:59:08.15,16.57,15.75,U,92,16,-6.2421568290937535e-12,-1.044914018830198e-14,-2.6716333422857406e-12,-4.3675700274047044e-10,2.2520986154257997e-12,-4.3107929611806284e-15,3.6186222783247415e-18,-1.123808138439924e-21,specimages/fbs0029-DFBSJ065558.20+465908.1.fits,specimagesjpeg/fbs0029-DFBSJ065558.20+465908.1.jpg
112,112,fbs0029,DFBSJ065558.87+470316.9,06:55:58.877,+47:03:16.99,15.94,15.48,U,84,18,-3.4339807270833726e-12,-9.136736174684647e-16,-3.546214343940631e-13,-6.052415428523744e-11,4.995433971581646e-13,-1.179052856648142e-15,1.1006856464828311e-18,-3.604353788885266e-22,specimages/fbs0029-DFBSJ065558.87+470316.9.fits,specimagesjpeg/fbs0029-DFBSJ065558.87+470316.9.jpg
113,113,fbs0029,DFBSJ065559.99+470002.2,06:55:59.991,+47:00:02.23,16.45,15.79,U,76,17,-1.1137874941065667e-11,-8.036457654240746e-15,-2.4148898542738947e-12,-4.0313609519802176e-10,2.0242491961761063e-12,-3.774254746407767e-15,3.0883617214921637e-18,-9.35554077370878e-22,specimages/fbs0029-DFBSJ065559.99+470002.2.fits,specimagesjpeg/fbs0029-DFBSJ065559.99+470002.2.jpg
114,114,fbs0029,DFBSJ065600.13+470220.8,06:56:00.131,+47:02:20.84,14.59,13.39,OK,120,17,-6.928107015549078e-11,-4.998925764289786e-14,-1.502136043362577e-11,-2.50762942751074e-09,1.3214774960680746e-11,-2.5495299101199437e-14,2.137422328354606e-17,-6.587840057038879e-21,specimages/fbs0029-DFBSJ065600.13+470220.8.fits,specimagesjpeg/fbs0029-DFBSJ065600.13+470220.8.jpg
115,115,fbs0029,DFBSJ065600.33+470550.6,06:56:00.337,+47:05:50.65,14.4,13.01,OK,86,18,-1.1910110478404294e-10,-3.168923605231597e-14,-1.2299463071811587e-11,-2.0991949720397936e-09,1.1574661459699133e-11,-2.277114614251676e-14,1.9181468468955646e-17,-5.88585098368622e-21,specimages/fbs0029-DFBSJ065600.33+470550.6.fits,specimagesjpeg/fbs0029-DFBSJ065600.33+470550.6.jpg
116,116,fbs0029,DFBSJ065602.03+470707.1,06:56:02.032,+47:07:07.11,15.53,14.85,OK,76,17,-1.1888652847825825e-11,-8.578163813425069e-15,-2.57766667127202e-12,-4.3030892753397853e-10,2.46395461052749e-12,-5.012816022932471e-15,4.3585060762372224e-18,-1.3792856532835782e-21,specimages/fbs0029-DFBSJ065602.03+470707.1.fits,specimagesjpeg/fbs0029-DFBSJ065602.03+470707.1.jpg
117,117,fbs0029,DFBSJ065602.89+470354.3,06:56:02.890,+47:03:54.35,15.77,15.0,OK,101,17,-1.0321228368562971e-11,-7.447200661055191e-15,-2.2378216352622317e-12,-3.7357606473311515e-10,2.147975275503829e-12,-4.3906223516361566e-15,3.837652528877376e-18,-1.2212921920385576e-21,specimages/fbs0029-DFBSJ065602.89+470354.3.fits,specimagesjpeg/fbs0029-DFBSJ065602.89+470354.3.jpg
118,118,fbs0029,DFBSJ065605.73+470439.3,06:56:05.736,+47:04:39.36,16.32,15.83,U,87,17,-5.407191777730676e-12,-3.9015180562560384e-15,-1.1723737970441678e-12,-1.9571309854107808e-10,1.0861903801158496e-12,-2.1707234291721134e-15,1.867282076041905e-18,-5.870224849934999e-22,specimages/fbs0029-DFBSJ065605.73+470439.3.fits,specimagesjpeg/fbs0029-DFBSJ065605.73+470439.3.jpg
119,119,fbs0029,DFBSJ065606.64+470053.8,06:56:06.643,+47:00:53.88,14.79,14.18,U,120,17,-1.72648450024616e-11,-1.2457308930777692e-14,-3.743316957485678e-12,-6.248992965042127e-10,3.67468340909481e-12,-7.587284374934366e-15,6.653605661293197e-18,-2.116058018209216e-21,specimages/fbs0029-DFBSJ065606.64+470053.8.fits,specimagesjpeg/fbs0029-DFBSJ065606.64+470053.8.jpg
120,120,fbs0029,DFBSJ065607.05+465805.9,06:56:07.059,+46:58:05.96,16.91,16.11,NL,29,17,-1.0354089693196732e-11,-7.470923652794513e-15,-2.2449516124022325e-12,-3.747670540903496e-10,1.8601080202879155e-12,-3.445361865056948e-15,2.8074493051317827e-18,-8.478977181257991e-22,specimages/fbs0029-DFBSJ065607.05+465805.9.fits,specimagesjpeg/fbs0029-DFBSJ065607.05+465805.9.jpg
121,121,fbs0029,DFBSJ065607.98+470216.1,06:56:07.984,+47:02:16.15,13.55,12.21,OK,120,15,8.458166258022184e-12,-2.3665756755899733e-13,-6.290227922359374e-11,-1.0080198285529379e-08,5.441528978179209e-11,-1.0806167068362108e-13,9.359970203746103e-17,-2.989449861952629e-20,specimages/fbs0029-DFBSJ065607.98+470216.1.fits,specimagesjpeg/fbs0029-DFBSJ065607.98+470216.1.jpg
